Datum;von;bis;Spotmarktpreis 2024;Spotmarktpreise 2030 SE;Spotmarktpreise 2030 ME;Spotmarktpreise 2030 LE;Spotmarktpreise 2040 SE;Spotmarktpreise 2040 ME;Spotmarktpreise 2040 LE;Vertriebsaufschlag;Netzentgelte 2030 SE;Netzentgelte 2030 ME;Netzentgelte 2030 LE;Netzentgelte 2040 SE;Netzentgelte 2040 ME;Netzentgelte 2040 LE;Steuern und Abgaben 2030 und 2040;Strompreis dyn. 2030 SE;Strompreis dyn. 2030 ME;Strompreis dyn. 2030 LE;Strompreis dyn. 2040 SE;Strompreis dyn. 2040 ME;Strompreis dyn. 2040 LE
06.01.2024;17:00;18:00;10,427;8,9416;10,427;11,9124;7,698901;10,1695;12,6405;8;9,8;11,35;12,9;7;7,5;8;14;40,7416;43,777;46,8124;36,698901;39,6695;42,6405
06.01.2024;18:00;19:00;10,363;8,8904;10,363;11,8356;7,654101;10,0991;12,5445;8;9,8;11,35;12,9;7;7,5;8;14;40,6904;43,713;46,7356;36,654101;39,5991;42,5445
06.01.2024;19:00;20:00;9,9;8,52;9,9;11,28;7,330001;9,5898;11,85;8;9,8;11,35;12,9;7;7,5;8;14;40,32;43,25;46,18;36,330001;39,0898;41,85
06.01.2024;20:00;21:00;9,214;7,9712;9,214;10,4568;6,849801;8,8352;10,821;8;9,8;11,35;12,9;7;7,5;8;14;39,7712;42,564;45,3568;35,849801;38,3352;40,821
06.01.2024;21:00;22:00;8,8;7,64;8,8;9,96;6,560001;8,3798;10,2;8;9,8;11,35;12,9;7;7,5;8;14;39,44;42,15;44,86;35,560001;37,8798;40,2
06.01.2024;22:00;23:00;8,657;7,5256;8,657;9,7884;6,459901;8,2225;9,9855;8;9,8;11,35;12,9;7;7,5;8;14;39,3256;42,007;44,6884;35,459901;37,7225;39,9855
06.01.2024;23:00;00:00;7,987;6,9896;7,987;8,9844;5,990901;7,4855;8,9805;8;9,8;11,35;12,9;7;7,5;8;14;38,7896;41,337;43,8844;34,990901;36,9855;38,9805
07.01.2024;00:00;01:00;8,408;7,3264;8,408;9,4896;6,285601;7,9486;9,612;8;9,8;11,35;12,9;7;7,5;8;14;39,1264;41,758;44,3896;35,285601;37,4486;39,612
07.01.2024;01:00;02:00;7,982;6,9856;7,982;8,9784;5,987401;7,48;8,973;8;9,8;11,35;12,9;7;7,5;8;14;38,7856;41,332;43,8784;34,987401;36,98;38,973
07.01.2024;02:00;03:00;7,676;6,7408;7,676;8,6112;5,773201;7,1434;8,514;8;9,8;11,35;12,9;7;7,5;8;14;38,5408;41,026;43,5112;34,773201;36,6434;38,514
07.01.2024;03:00;04:00;7,346;6,4768;7,346;8,2152;5,542201;6,7804;8,019;8;9,8;11,35;12,9;7;7,5;8;14;38,2768;40,696;43,1152;34,542201;36,2804;38,019
07.01.2024;04:00;05:00;7,186;6,3488;7,186;8,0232;5,430201;6,6044;7,779;8;9,8;11,35;12,9;7;7,5;8;14;38,1488;40,536;42,9232;34,430201;36,1044;37,779
07.01.2024;05:00;06:00;7,208;6,3664;7,208;8,0496;5,445601;6,6286;7,812;8;9,8;11,35;12,9;7;7,5;8;14;38,1664;40,558;42,9496;34,445601;36,1286;37,812
07.01.2024;06:00;07:00;7,49;6,592;7,49;8,388;5,643001;6,9388;8,235;8;9,8;11,35;12,9;7;7,5;8;14;38,392;40,84;43,288;34,643001;36,4388;38,235
07.01.2024;07:00;08:00;7,769;6,8152;7,769;8,7228;5,838301;7,2457;8,6535;8;9,8;11,35;12,9;7;7,5;8;14;38,6152;41,119;43,6228;34,838301;36,7457;38,6535
07.01.2024;08:00;09:00;8,179;7,1432;8,179;9,2148;6,125301;7,6967;9,2685;8;9,8;11,35;12,9;7;7,5;8;14;38,9432;41,529;44,1148;35,125301;37,1967;39,2685
07.01.2024;09:00;10:00;8,486;7,3888;8,486;9,5832;6,340201;8,0344;9,729;8;9,8;11,35;12,9;7;7,5;8;14;39,1888;41,836;44,4832;35,340201;37,5344;39,729
07.01.2024;10:00;11:00;8,715;7,572;8,715;9,858;6,500501;8,2863;10,0725;8;9,8;11,35;12,9;7;7,5;8;14;39,372;42,065;44,758;35,500501;37,7863;40,0725
07.01.2024;11:00;12:00;8,914;7,7312;8,914;10,0968;6,639801;8,5052;10,371;8;9,8;11,35;12,9;7;7,5;8;14;39,5312;42,264;44,9968;35,639801;38,0052;40,371
07.01.2024;12:00;13:00;8,866;7,6928;8,866;10,0392;6,606201;8,4524;10,299;8;9,8;11,35;12,9;7;7,5;8;14;39,4928;42,216;44,9392;35,606201;37,9524;40,299
07.01.2024;13:00;14:00;8,481;7,3848;8,481;9,5772;6,336701;8,0289;9,7215;8;9,8;11,35;12,9;7;7,5;8;14;39,1848;41,831;44,4772;35,336701;37,5289;39,7215
07.01.2024;14:00;15:00;8,434;7,3472;8,434;9,5208;6,303801;7,9772;9,651;8;9,8;11,35;12,9;7;7,5;8;14;39,1472;41,784;44,4208;35,303801;37,4772;39,651
07.01.2024;15:00;16:00;8,801;7,6408;8,801;9,9612;6,560701;8,3809;10,2015;8;9,8;11,35;12,9;7;7,5;8;14;39,4408;42,151;44,8612;35,560701;37,8809;40,2015
07.01.2024;16:00;17:00;9,342;8,0736;9,342;10,6104;6,939401;8,976;11,013;8;9,8;11,35;12,9;7;7,5;8;14;39,8736;42,692;45,5104;35,939401;38,476;41,013
07.01.2024;17:00;18:00;10,177;8,7416;10,177;11,6124;7,523901;9,8945;12,2655;8;9,8;11,35;12,9;7;7,5;8;14;40,5416;43,527;46,5124;36,523901;39,3945;42,2655
07.01.2024;18:00;19:00;10,485;8,988;10,485;11,982;7,739501;10,2333;12,7275;8;9,8;11,35;12,9;7;7,5;8;14;40,788;43,835;46,882;36,739501;39,7333;42,7275
07.01.2024;19:00;20:00;10,355;8,884;10,355;11,826;7,648501;10,0903;12,5325;8;9,8;11,35;12,9;7;7,5;8;14;40,684;43,705;46,726;36,648501;39,5903;42,5325
07.01.2024;20:00;21:00;10,05;8,64;10,05;11,46;7,435001;9,7548;12,075;8;9,8;11,35;12,9;7;7,5;8;14;40,44;43,4;46,36;36,435001;39,2548;42,075
07.01.2024;21:00;22:00;9,331;8,0648;9,331;10,5972;6,931701;8,9639;10,9965;8;9,8;11,35;12,9;7;7,5;8;14;39,8648;42,681;45,4972;35,931701;38,4639;40,9965
07.01.2024;22:00;23:00;9,117;7,8936;9,117;10,3404;6,781901;8,7285;10,6755;8;9,8;11,35;12,9;7;7,5;8;14;39,6936;42,467;45,2404;35,781901;38,2285;40,6755
07.01.2024;23:00;00:00;8,386;7,3088;8,386;9,4632;6,270201;7,9244;9,579;8;9,8;11,35;12,9;7;7,5;8;14;39,1088;41,736;44,3632;35,270201;37,4244;39,579
08.01.2024;00:00;01:00;8,702;7,5616;8,702;9,8424;6,491401;8,272;10,053;8;9,8;11,35;12,9;7;7,5;8;14;39,3616;42,052;44,7424;35,491401;37,772;40,053
08.01.2024;01:00;02:00;8,432;7,3456;8,432;9,5184;6,302401;7,975;9,648;8;9,8;11,35;12,9;7;7,5;8;14;39,1456;41,782;44,4184;35,302401;37,475;39,648
08.01.2024;02:00;03:00;8,182;7,1456;8,182;9,2184;6,127401;7,7;9,273;8;9,8;11,35;12,9;7;7,5;8;14;38,9456;41,532;44,1184;35,127401;37,2;39,273
08.01.2024;03:00;04:00;7,911;6,9288;7,911;8,8932;5,937701;7,4019;8,8665;8;9,8;11,35;12,9;7;7,5;8;14;38,7288;41,261;43,7932;34,937701;36,9019;38,8665
08.01.2024;04:00;05:00;7,848;6,8784;7,848;8,8176;5,893601;7,3326;8,772;8;9,8;11,35;12,9;7;7,5;8;14;38,6784;41,198;43,7176;34,893601;36,8326;38,772
08.01.2024;05:00;06:00;8,21;7,168;8,21;9,252;6,147001;7,7308;9,315;8;9,8;11,35;12,9;7;7,5;8;14;38,968;41,56;44,152;35,147001;37,2308;39,315
08.01.2024;06:00;07:00;9,43;8,144;9,43;10,716;7,001001;9,0728;11,145;8;9,8;11,35;12,9;7;7,5;8;14;39,944;42,78;45,616;36,001001;38,5728;41,145
08.01.2024;07:00;08:00;11,11;9,488;11,11;12,732;8,177001;10,9208;13,665;8;9,8;11,35;12,9;7;7,5;8;14;41,288;44,46;47,632;37,177001;40,4208;43,665
08.01.2024;08:00;09:00;12,111;10,2888;12,111;13,9332;8,877701;12,0219;15,1665;8;9,8;11,35;12,9;7;7,5;8;14;42,0888;45,461;48,8332;37,877701;41,5219;45,1665
08.01.2024;09:00;10:00;11,783;10,0264;11,783;13,5396;8,648101;11,6611;14,6745;8;9,8;11,35;12,9;7;7,5;8;14;41,8264;45,133;48,4396;37,648101;41,1611;44,6745
08.01.2024;10:00;11:00;11,06;9,448;11,06;12,672;8,142001;10,8658;13,59;8;9,8;11,35;12,9;7;7,5;8;14;41,248;44,41;47,572;37,142001;40,3658;43,59
08.01.2024;11:00;12:00;10,3;8,84;10,3;11,76;7,610001;10,0298;12,45;8;9,8;11,35;12,9;7;7,5;8;14;40,64;43,65;46,66;36,610001;39,5298;42,45
08.01.2024;12:00;13:00;9,55;8,24;9,55;10,86;7,085001;9,2048;11,325;8;9,8;11,35;12,9;7;7,5;8;14;40,04;42,9;45,76;36,085001;38,7048;41,325
08.01.2024;13:00;14:00;9,26;8,008;9,26;10,512;6,882001;8,8858;10,89;8;9,8;11,35;12,9;7;7,5;8;14;39,808;42,61;45,412;35,882001;38,3858;40,89
08.01.2024;14:00;15:00;10;8,6;10;11,4;7,400001;9,6998;12;8;9,8;11,35;12,9;7;7,5;8;14;40,4;43,35;46,3;36,400001;39,1998;42
08.01.2024;15:00;16:00;10,798;9,2384;10,798;12,3576;7,958601;10,5776;13,197;8;9,8;11,35;12,9;7;7,5;8;14;41,0384;44,148;47,2576;36,958601;40,0776;43,197
08.01.2024;16:00;17:00;11,687;9,9496;11,687;13,4244;8,580901;11,5555;14,5305;8;9,8;11,35;12,9;7;7,5;8;14;41,7496;45,037;48,3244;37,580901;41,0555;44,5305
08.01.2024;17:00;18:00;12,913;10,9304;12,913;14,8956;9,439101;12,9041;16,3695;8;9,8;11,35;12,9;7;7,5;8;14;42,7304;46,263;49,7956;38,439101;42,4041;46,3695
08.01.2024;18:00;19:00;13,001;11,0008;13,001;15,0012;9,500701;13,0009;16,5015;8;9,8;11,35;12,9;7;7,5;8;14;42,8008;46,351;49,9012;38,500701;42,5009;46,5015
08.01.2024;19:00;20:00;12,212;10,3696;12,212;14,0544;8,948401;12,133;15,318;8;9,8;11,35;12,9;7;7,5;8;14;42,1696;45,562;48,9544;37,948401;41,633;45,318
08.01.2024;20:00;21:00;11,421;9,7368;11,421;13,1052;8,394701;11,2629;14,1315;8;9,8;11,35;12,9;7;7,5;8;14;41,5368;44,771;48,0052;37,394701;40,7629;44,1315
08.01.2024;21:00;22:00;10,283;8,8264;10,283;11,7396;7,598101;10,0111;12,4245;8;9,8;11,35;12,9;7;7,5;8;14;40,6264;43,633;46,6396;36,598101;39,5111;42,4245
08.01.2024;22:00;23:00;9,998;8,5984;9,998;11,3976;7,398601;9,6976;11,997;8;9,8;11,35;12,9;7;7,5;8;14;40,3984;43,348;46,2976;36,398601;39,1976;41,997
08.01.2024;23:00;00:00;9,149;7,9192;9,149;10,3788;6,804301;8,7637;10,7235;8;9,8;11,35;12,9;7;7,5;8;14;39,7192;42,499;45,2788;35,804301;38,2637;40,7235
09.01.2024;00:00;01:00;8,816;7,6528;8,816;9,9792;6,571201;8,3974;10,224;8;9,8;11,35;12,9;7;7,5;8;14;39,4528;42,166;44,8792;35,571201;37,8974;40,224
09.01.2024;01:00;02:00;8,704;7,5632;8,704;9,8448;6,492801;8,2742;10,056;8;9,8;11,35;12,9;7;7,5;8;14;39,3632;42,054;44,7448;35,492801;37,7742;40,056
09.01.2024;02:00;03:00;8,5;7,4;8,5;9,6;6,350001;8,0498;9,75;8;9,8;11,35;12,9;7;7,5;8;14;39,2;41,85;44,5;35,350001;37,5498;39,75
09.01.2024;03:00;04:00;8,414;7,3312;8,414;9,4968;6,289801;7,9552;9,621;8;9,8;11,35;12,9;7;7,5;8;14;39,1312;41,764;44,3968;35,289801;37,4552;39,621
09.01.2024;04:00;05:00;8,572;7,4576;8,572;9,6864;6,400401;8,129;9,858;8;9,8;11,35;12,9;7;7,5;8;14;39,2576;41,922;44,5864;35,400401;37,629;39,858
09.01.2024;05:00;06:00;8,928;7,7424;8,928;10,1136;6,649601;8,5206;10,392;8;9,8;11,35;12,9;7;7,5;8;14;39,5424;42,278;45,0136;35,649601;38,0206;40,392
09.01.2024;06:00;07:00;10,851;9,2808;10,851;12,4212;7,995701;10,6359;13,2765;8;9,8;11,35;12,9;7;7,5;8;14;41,0808;44,201;47,3212;36,995701;40,1359;43,2765
09.01.2024;07:00;08:00;12,406;10,5248;12,406;14,2872;9,084201;12,3464;15,609;8;9,8;11,35;12,9;7;7,5;8;14;42,3248;45,756;49,1872;38,084201;41,8464;45,609
09.01.2024;08:00;09:00;13,324;11,2592;13,324;15,3888;9,726801;13,3562;16,986;8;9,8;11,35;12,9;7;7,5;8;14;43,0592;46,674;50,2888;38,726801;42,8562;46,986
09.01.2024;09:00;10:00;12,091;10,2728;12,091;13,9092;8,863701;11,9999;15,1365;8;9,8;11,35;12,9;7;7,5;8;14;42,0728;45,441;48,8092;37,863701;41,4999;45,1365
09.01.2024;10:00;11:00;11,319;9,6552;11,319;12,9828;8,323301;11,1507;13,9785;8;9,8;11,35;12,9;7;7,5;8;14;41,4552;44,669;47,8828;37,323301;40,6507;43,9785
09.01.2024;11:00;12:00;10,578;9,0624;10,578;12,0936;7,804601;10,3356;12,867;8;9,8;11,35;12,9;7;7,5;8;14;40,8624;43,928;46,9936;36,804601;39,8356;42,867
09.01.2024;12:00;13:00;10,022;8,6176;10,022;11,4264;7,415401;9,724;12,033;8;9,8;11,35;12,9;7;7,5;8;14;40,4176;43,372;46,3264;36,415401;39,224;42,033
09.01.2024;13:00;14:00;10,082;8,6656;10,082;11,4984;7,457401;9,79;12,123;8;9,8;11,35;12,9;7;7,5;8;14;40,4656;43,432;46,3984;36,457401;39,29;42,123
09.01.2024;14:00;15:00;11,089;9,4712;11,089;12,7068;8,162301;10,8977;13,6335;8;9,8;11,35;12,9;7;7,5;8;14;41,2712;44,439;47,6068;37,162301;40,3977;43,6335
09.01.2024;15:00;16:00;11,94;10,152;11,94;13,728;8,758001;11,8338;14,91;8;9,8;11,35;12,9;7;7,5;8;14;41,952;45,29;48,628;37,758001;41,3338;44,91
09.01.2024;16:00;17:00;12,785;10,828;12,785;14,742;9,349501;12,7633;16,1775;8;9,8;11,35;12,9;7;7,5;8;14;42,628;46,135;49,642;38,349501;42,2633;46,1775
09.01.2024;17:00;18:00;13,784;11,6272;13,784;15,9408;10,048801;13,8622;17,676;8;9,8;11,35;12,9;7;7,5;8;14;43,4272;47,134;50,8408;39,048801;43,3622;47,676
09.01.2024;18:00;19:00;13,78;11,624;13,78;15,936;10,046001;13,8578;17,67;8;9,8;11,35;12,9;7;7,5;8;14;43,424;47,13;50,836;39,046001;43,3578;47,67
09.01.2024;19:00;20:00;13,043;11,0344;13,043;15,0516;9,530101;13,0471;16,5645;8;9,8;11,35;12,9;7;7,5;8;14;42,8344;46,393;49,9516;38,530101;42,5471;46,5645
09.01.2024;20:00;21:00;12,024;10,2192;12,024;13,8288;8,816801;11,9262;15,036;8;9,8;11,35;12,9;7;7,5;8;14;42,0192;45,374;48,7288;37,816801;41,4262;45,036
09.01.2024;21:00;22:00;11,168;9,5344;11,168;12,8016;8,217601;10,9846;13,752;8;9,8;11,35;12,9;7;7,5;8;14;41,3344;44,518;47,7016;37,217601;40,4846;43,752
09.01.2024;22:00;23:00;10,618;9,0944;10,618;12,1416;7,832601;10,3796;12,927;8;9,8;11,35;12,9;7;7,5;8;14;40,8944;43,968;47,0416;36,832601;39,8796;42,927
09.01.2024;23:00;00:00;9,709;8,3672;9,709;11,0508;7,196301;9,3797;11,5635;8;9,8;11,35;12,9;7;7,5;8;14;40,1672;43,059;45,9508;36,196301;38,8797;41,5635
10.01.2024;00:00;01:00;8,929;7,7432;8,929;10,1148;6,650301;8,5217;10,3935;8;9,8;11,35;12,9;7;7,5;8;14;39,5432;42,279;45,0148;35,650301;38,0217;40,3935
10.01.2024;01:00;02:00;8,676;7,5408;8,676;9,8112;6,473201;8,2434;10,014;8;9,8;11,35;12,9;7;7,5;8;14;39,3408;42,026;44,7112;35,473201;37,7434;40,014
10.01.2024;02:00;03:00;8,673;7,5384;8,673;9,8076;6,471101;8,2401;10,0095;8;9,8;11,35;12,9;7;7,5;8;14;39,3384;42,023;44,7076;35,471101;37,7401;40,0095
10.01.2024;03:00;04:00;8,609;7,4872;8,609;9,7308;6,426301;8,1697;9,9135;8;9,8;11,35;12,9;7;7,5;8;14;39,2872;41,959;44,6308;35,426301;37,6697;39,9135
10.01.2024;04:00;05:00;8,63;7,504;8,63;9,756;6,441001;8,1928;9,945;8;9,8;11,35;12,9;7;7,5;8;14;39,304;41,98;44,656;35,441001;37,6928;39,945
10.01.2024;05:00;06:00;8,905;7,724;8,905;10,086;6,633501;8,4953;10,3575;8;9,8;11,35;12,9;7;7,5;8;14;39,524;42,255;44,986;35,633501;37,9953;40,3575
10.01.2024;06:00;07:00;10,888;9,3104;10,888;12,4656;8,021601;10,6766;13,332;8;9,8;11,35;12,9;7;7,5;8;14;41,1104;44,238;47,3656;37,021601;40,1766;43,332
10.01.2024;07:00;08:00;12,629;10,7032;12,629;14,5548;9,240301;12,5917;15,9435;8;9,8;11,35;12,9;7;7,5;8;14;42,5032;45,979;49,4548;38,240301;42,0917;45,9435
10.01.2024;08:00;09:00;14,128;11,9024;14,128;16,3536;10,289601;14,2406;18,192;8;9,8;11,35;12,9;7;7,5;8;14;43,7024;47,478;51,2536;39,289601;43,7406;48,192
10.01.2024;09:00;10:00;13,039;11,0312;13,039;15,0468;9,527301;13,0427;16,5585;8;9,8;11,35;12,9;7;7,5;8;14;42,8312;46,389;49,9468;38,527301;42,5427;46,5585
10.01.2024;10:00;11:00;11,856;10,0848;11,856;13,6272;8,699201;11,7414;14,784;8;9,8;11,35;12,9;7;7,5;8;14;41,8848;45,206;48,5272;37,699201;41,2414;44,784
10.01.2024;11:00;12:00;10,913;9,3304;10,913;12,4956;8,039101;10,7041;13,3695;8;9,8;11,35;12,9;7;7,5;8;14;41,1304;44,263;47,3956;37,039101;40,2041;43,3695
10.01.2024;12:00;13:00;10,221;8,7768;10,221;11,6652;7,554701;9,9429;12,3315;8;9,8;11,35;12,9;7;7,5;8;14;40,5768;43,571;46,5652;36,554701;39,4429;42,3315
10.01.2024;13:00;14:00;10,561;9,0488;10,561;12,0732;7,792701;10,3169;12,8415;8;9,8;11,35;12,9;7;7,5;8;14;40,8488;43,911;46,9732;36,792701;39,8169;42,8415
10.01.2024;14:00;15:00;11,291;9,6328;11,291;12,9492;8,303701;11,1199;13,9365;8;9,8;11,35;12,9;7;7,5;8;14;41,4328;44,641;47,8492;37,303701;40,6199;43,9365
10.01.2024;15:00;16:00;12,38;10,504;12,38;14,256;9,066001;12,3178;15,57;8;9,8;11,35;12,9;7;7,5;8;14;42,304;45,73;49,156;38,066001;41,8178;45,57
10.01.2024;16:00;17:00;13,464;11,3712;13,464;15,5568;9,824801;13,5102;17,196;8;9,8;11,35;12,9;7;7,5;8;14;43,1712;46,814;50,4568;38,824801;43,0102;47,196
10.01.2024;17:00;18:00;14,379;12,1032;14,379;16,6548;10,465301;14,5167;18,5685;8;9,8;11,35;12,9;7;7,5;8;14;43,9032;47,729;51,5548;39,465301;44,0167;48,5685
10.01.2024;18:00;19:00;14;11,8;14;16,2;10,200001;14,0998;18;8;9,8;11,35;12,9;7;7,5;8;14;43,6;47,35;51,1;39,200001;43,5998;48
10.01.2024;19:00;20:00;13,215;11,172;13,215;15,258;9,650501;13,2363;16,8225;8;9,8;11,35;12,9;7;7,5;8;14;42,972;46,565;50,158;38,650501;42,7363;46,8225
10.01.2024;20:00;21:00;12;10,2;12;13,8;8,800001;11,8998;15;8;9,8;11,35;12,9;7;7,5;8;14;42;45,35;48,7;37,800001;41,3998;45
10.01.2024;21:00;22:00;10,976;9,3808;10,976;12,5712;8,083201;10,7734;13,464;8;9,8;11,35;12,9;7;7,5;8;14;41,1808;44,326;47,4712;37,083201;40,2734;43,464
10.01.2024;22:00;23:00;10,449;8,9592;10,449;11,9388;7,714301;10,1937;12,6735;8;9,8;11,35;12,9;7;7,5;8;14;40,7592;43,799;46,8388;36,714301;39,6937;42,6735
10.01.2024;23:00;00:00;9,603;8,2824;9,603;10,9236;7,122101;9,2631;11,4045;8;9,8;11,35;12,9;7;7,5;8;14;40,0824;42,953;45,8236;36,122101;38,7631;41,4045
11.01.2024;00:00;01:00;9,175;7,94;9,175;10,41;6,822501;8,7923;10,7625;8;9,8;11,35;12,9;7;7,5;8;14;39,74;42,525;45,31;35,822501;38,2923;40,7625
11.01.2024;01:00;02:00;8,859;7,6872;8,859;10,0308;6,601301;8,4447;10,2885;8;9,8;11,35;12,9;7;7,5;8;14;39,4872;42,209;44,9308;35,601301;37,9447;40,2885
11.01.2024;02:00;03:00;8,725;7,58;8,725;9,87;6,507501;8,2973;10,0875;8;9,8;11,35;12,9;7;7,5;8;14;39,38;42,075;44,77;35,507501;37,7973;40,0875
11.01.2024;03:00;04:00;8,238;7,1904;8,238;9,2856;6,166601;7,7616;9,357;8;9,8;11,35;12,9;7;7,5;8;14;38,9904;41,588;44,1856;35,166601;37,2616;39,357
11.01.2024;04:00;05:00;8,195;7,156;8,195;9,234;6,136501;7,7143;9,2925;8;9,8;11,35;12,9;7;7,5;8;14;38,956;41,545;44,134;35,136501;37,2143;39,2925
11.01.2024;05:00;06:00;8,936;7,7488;8,936;10,1232;6,655201;8,5294;10,404;8;9,8;11,35;12,9;7;7,5;8;14;39,5488;42,286;45,0232;35,655201;38,0294;40,404
11.01.2024;06:00;07:00;10,207;8,7656;10,207;11,6484;7,544901;9,9275;12,3105;8;9,8;11,35;12,9;7;7,5;8;14;40,5656;43,557;46,5484;36,544901;39,4275;42,3105
11.01.2024;07:00;08:00;11,686;9,9488;11,686;13,4232;8,580201;11,5544;14,529;8;9,8;11,35;12,9;7;7,5;8;14;41,7488;45,036;48,3232;37,580201;41,0544;44,529
11.01.2024;08:00;09:00;14,1;11,88;14,1;16,32;10,270001;14,2098;18,15;8;9,8;11,35;12,9;7;7,5;8;14;43,68;47,45;51,22;39,270001;43,7098;48,15
11.01.2024;09:00;10:00;12,916;10,9328;12,916;14,8992;9,441201;12,9074;16,374;8;9,8;11,35;12,9;7;7,5;8;14;42,7328;46,266;49,7992;38,441201;42,4074;46,374
11.01.2024;10:00;11:00;11,365;9,692;11,365;13,038;8,355501;11,2013;14,0475;8;9,8;11,35;12,9;7;7,5;8;14;41,492;44,715;47,938;37,355501;40,7013;44,0475
11.01.2024;11:00;12:00;10,648;9,1184;10,648;12,1776;7,853601;10,4126;12,972;8;9,8;11,35;12,9;7;7,5;8;14;40,9184;43,998;47,0776;36,853601;39,9126;42,972
11.01.2024;12:00;13:00;9,938;8,5504;9,938;11,3256;7,356601;9,6316;11,907;8;9,8;11,35;12,9;7;7,5;8;14;40,3504;43,288;46,2256;36,356601;39,1316;41,907
11.01.2024;13:00;14:00;9,9;8,52;9,9;11,28;7,330001;9,5898;11,85;8;9,8;11,35;12,9;7;7,5;8;14;40,32;43,25;46,18;36,330001;39,0898;41,85
11.01.2024;14:00;15:00;10,598;9,0784;10,598;12,1176;7,818601;10,3576;12,897;8;9,8;11,35;12,9;7;7,5;8;14;40,8784;43,948;47,0176;36,818601;39,8576;42,897
11.01.2024;15:00;16:00;11,796;10,0368;11,796;13,5552;8,657201;11,6754;14,694;8;9,8;11,35;12,9;7;7,5;8;14;41,8368;45,146;48,4552;37,657201;41,1754;44,694
11.01.2024;16:00;17:00;13,735;11,588;13,735;15,882;10,014501;13,8083;17,6025;8;9,8;11,35;12,9;7;7,5;8;14;43,388;47,085;50,782;39,014501;43,3083;47,6025
11.01.2024;17:00;18:00;15,009;12,6072;15,009;17,4108;10,906301;15,2097;19,5135;8;9,8;11,35;12,9;7;7,5;8;14;44,4072;48,359;52,3108;39,906301;44,7097;49,5135
11.01.2024;18:00;19:00;13,669;11,5352;13,669;15,8028;9,968301;13,7357;17,5035;8;9,8;11,35;12,9;7;7,5;8;14;43,3352;47,019;50,7028;38,968301;43,2357;47,5035
11.01.2024;19:00;20:00;13,231;11,1848;13,231;15,2772;9,661701;13,2539;16,8465;8;9,8;11,35;12,9;7;7,5;8;14;42,9848;46,581;50,1772;38,661701;42,7539;46,8465
11.01.2024;20:00;21:00;11,788;10,0304;11,788;13,5456;8,651601;11,6666;14,682;8;9,8;11,35;12,9;7;7,5;8;14;41,8304;45,138;48,4456;37,651601;41,1666;44,682
11.01.2024;21:00;22:00;10,719;9,1752;10,719;12,2628;7,903301;10,4907;13,0785;8;9,8;11,35;12,9;7;7,5;8;14;40,9752;44,069;47,1628;36,903301;39,9907;43,0785
11.01.2024;22:00;23:00;10;8,6;10;11,4;7,400001;9,6998;12;8;9,8;11,35;12,9;7;7,5;8;14;40,4;43,35;46,3;36,400001;39,1998;42
11.01.2024;23:00;00:00;9,722;8,3776;9,722;11,0664;7,205401;9,394;11,583;8;9,8;11,35;12,9;7;7,5;8;14;40,1776;43,072;45,9664;36,205401;38,894;41,583
12.01.2024;00:00;01:00;9,104;7,8832;9,104;10,3248;6,772801;8,7142;10,656;8;9,8;11,35;12,9;7;7,5;8;14;39,6832;42,454;45,2248;35,772801;38,2142;40,656
12.01.2024;01:00;02:00;8,822;7,6576;8,822;9,9864;6,575401;8,404;10,233;8;9,8;11,35;12,9;7;7,5;8;14;39,4576;42,172;44,8864;35,575401;37,904;40,233
12.01.2024;02:00;03:00;8,522;7,4176;8,522;9,6264;6,365401;8,074;9,783;8;9,8;11,35;12,9;7;7,5;8;14;39,2176;41,872;44,5264;35,365401;37,574;39,783
12.01.2024;03:00;04:00;8,463;7,3704;8,463;9,5556;6,324101;8,0091;9,6945;8;9,8;11,35;12,9;7;7,5;8;14;39,1704;41,813;44,4556;35,324101;37,5091;39,6945
12.01.2024;04:00;05:00;8,434;7,3472;8,434;9,5208;6,303801;7,9772;9,651;8;9,8;11,35;12,9;7;7,5;8;14;39,1472;41,784;44,4208;35,303801;37,4772;39,651
12.01.2024;05:00;06:00;8,532;7,4256;8,532;9,6384;6,372401;8,085;9,798;8;9,8;11,35;12,9;7;7,5;8;14;39,2256;41,882;44,5384;35,372401;37,585;39,798
12.01.2024;06:00;07:00;9,211;7,9688;9,211;10,4532;6,847701;8,8319;10,8165;8;9,8;11,35;12,9;7;7,5;8;14;39,7688;42,561;45,3532;35,847701;38,3319;40,8165
12.01.2024;07:00;08:00;11,816;10,0528;11,816;13,5792;8,671201;11,6974;14,724;8;9,8;11,35;12,9;7;7,5;8;14;41,8528;45,166;48,4792;37,671201;41,1974;44,724
12.01.2024;08:00;09:00;14,074;11,8592;14,074;16,2888;10,251801;14,1812;18,111;8;9,8;11,35;12,9;7;7,5;8;14;43,6592;47,424;51,1888;39,251801;43,6812;48,111
12.01.2024;09:00;10:00;13,496;11,3968;13,496;15,5952;9,847201;13,5454;17,244;8;9,8;11,35;12,9;7;7,5;8;14;43,1968;46,846;50,4952;38,847201;43,0454;47,244
12.01.2024;10:00;11:00;12,201;10,3608;12,201;14,0412;8,940701;12,1209;15,3015;8;9,8;11,35;12,9;7;7,5;8;14;42,1608;45,551;48,9412;37,940701;41,6209;45,3015
